id,comment,label,task
497,"Chất lượng sản phẩm tuyệt vời, phọt hơi rộng nhưng vải mềm, rất đáng tiền",2,1
498,Không giao hàng vẫn tính tiền,0,3
499,Ủng hộ shop 5 sao,2,5
500,Chất lượng sản phẩm tuyệt vời,2,1
501,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
502,Giao sai size quần nhưng liên hệ với shop không bắt máy,0,7
503,"Địu chắc chắn, thoáng",2,1
504,"Đỡ mỏi tay, nhất là các bé đòi bế rong thì có địu nhàn hơn hẳn",2,9
505,Chất lượng sản phẩm tuyệt vời,2,1
506,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
507,Mặc rất thích 😊,2,1
508,Giá cả chấp nhận được,2,4
509,Thời gian giao hàng rất nhanh,2,3
510,Sẽ ủng hộ shop dài dài ❤️,2,9
511,Áo dày dặn và đẹp giống hình,2,1
517,Thái độ phục vụ ổn,1,5
518,Mình mặc vào nhìn như cái váy chống nắng ý,0,1
519,Nói chung thất vọng về sản phẩm,0,1
520,Màu hơi tối hơn so với ảnh sản phẩm,0,1
521,"Sản phẩm chất lượng, ngon",2,1
512,Quần cực kỳ đẹp,2,1
513,Cũng tạm được,1,1
514,Vải ổn nhưng hơi nhỏ,0,1
515,"Không hài lòng việc đã nhắn shop không ghi rõ thông tin ngoài bao bì nhưng vẫn không thực hiện, thiếu lưu ý việc tế nhị",0,5
516,Phơi nắng rồi mà không thấy sáng,0,9
522,Quần cũng ổn và đẹp,2,1
523,"Chất lượng sản phẩm tuyệt vời, pin ổn định, nên mua mọi người 5 sao",2,1
524,Phí tiền,0,4
525,Vải mỏng và hơi ngắn,0,1
526,Thời gian giao hàng tạm được,1,3
527,Hàng y hình.,2,1
528,Đóng gói sản phẩm chắc chắn.,2,2
529,Đặt 3 giao 1 làm ăn vậy luôn!,0,6
530,Dây yếm hơi dài và có chỗ bị sứt chỉ.,0,1
531,"Hàng đẹp, giá rẻ, sẽ tiếp tục ủng hộ.",2,4
532,Giao hàng nhanh,2,3
533,Vừa với giá tiền,2,4
534,Chứ vậy sẽ mất uy tín lắm,0,9
535,Vải hơi mỏng nhưng mùa hè mặc mát,2,1
536,Màu không giống hình lắm nhưng cũng đẹp,2,1
537,Chất lượng sản phẩm tốt. Đóng gói sản phẩm chắc chắn.,2,1
538,Quá hụt hẫng vì cuộn nilon nhỏ và dài cỡ ngón tay.,0,9
539,Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn.,2,1
540,Shop phục vụ rất tốt.,2,5
541,"Hàng dễ thương lắm, đáng yêu cực, đáng đồng tiền bỏ ra.",2,1
542,"Vải đơm áo không giống trong hình, giả tạo xấu xí",0,1
543,Giày đẹp trong tầm giá,2,4
544,Quá đẹp so với giá,2,4
545,Chị chủ dễ thương,2,5
546,Hàng y mẫu,2,1
552,"Áo dày và hịn lắm ạ, chị chủ shop lại còn tư vấn nhiệt tình nữa",2,1
553,"Áo không đẹp giống hình, lại bị nhỏ mặc không vừa",0,1
554,"Chân váy đẹp, chất vải tốt chưa biết có ra màu không",1,1
555,"Mua hàng ở shop nhiều lần đều ưng ý, hàng có hư hỏng gì shop cũng hỗ trợ hết mình",2,5
556,Thời gian giao hàng rất nhanh mất tầm 2 ngày là có hàng,2,3
557,Rất thích!!,2,9
558,Thời gian giao hàng rất nhanh.,2,3
559,"Đẹp lắm, bạn nào không tin inbox, tôi cho xem ảnh.",2,9
560,"Là người tiêu dùng mua đồ, hãy xem đánh giá trước.",1,9
561,Màu sắc không như hình.,0,1
562,Đường chỉ may không chắc,0,1
563,Hàng đẹp,2,1
564,"Hàng đẹp đúng y mẫu, cảm ơn shop nhiều",2,1
565,Sẽ tiếp tục ủng hộ shop dài dài,2,9
566,Cách shop phục vụ rất nhiệt tình,2,5
547,"Giao hàng lâu, áo phù hợp với giá",0,3
548,So với trên ảnh thì nhìn thật màu có vẻ nhạt hơn xíu nhưng vẫn đẹp,2,1
549,"Chất lượng sản phẩm tuyệt vời, shop dễ thương phục vụ tốt",2,5
550,Shop nên xem lại cách đo size cho khách,0,5
551,Shop phục vụ tạm được,1,5
567,Chất lượng kém,0,1
568,Giống hình,2,1
569,Sản phẩm chất lượng,2,1
570,Hàng giống hình,2,1
571,Soạn hàng nhanh,2,2
572,Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Shop phục vụ rất chu đáo. Cảm ơn món quà nhỏ của shop.,2,1
573,Đóng gói sản phẩm rất đẹp và chắc chắn. Chất lượng sản phẩm tuyệt vời. Shop phục vụ rất tốt. Thời gian giao hàng rất nhanh. Rất đáng tiền.,2,1
574,"Sản phẩm giống hình, thời gian giao hàng khá lâu, nội thành Hà Nội mất 4-5 hôm.",0,3
575,"Cứ gần hết kẹo mút ghiền là ghé thăm shop. Sẵn ngay ngày 10/10 có được voucher 10% và chơi lắc xu mấy ngày cũng gần 18k. Mua 3 sản phẩm kẹo mút được giảm 10% nữa. Chỉ có điều cho hệ thống tự động chọn bên vận chuyển, không để ý tưởng Shopee 4H ai ngờ lại là GHTK nên không được nhận trong ngày. Sản phẩm hạn sử dụng và ngày sản xuất rất OK. Cảm ơn shop.",2,8
576,"Hơi buồn cái này thôi, còn lại thì OK. 4 sao cho shop. Sau này rút kinh nghiệm bán đồ chơi con nít bọc nilon lại cho đỡ bám bụi.",1,9
577,Chảo to nhưng mỏng và không phải vân đá mà là mạ nhé các bạn.,0,1
578,"Phân loại hàng hơi rắc rối, mình không mua được cái muốn mua.",0,9
579,Vải trước đẹp hơn.,0,1
580,Mọi người nhớ mua nhiều ở shop hơn nhé.,2,8
581,Đáng đồng tiền.,2,4
407,"Sản phẩm tốt, phù hợp với giá tiền",2,1
408,Len chất hơi cứng chút nhưng vẫn mặc được,1,1
409,"Kiểu dáng đúng mô tả, tuy nhiên chất liệu quá mềm, khung túi không đủ cứng nên kém sang",0,1
410,"Áo cực đẹp, vải không quá dày nên mặc được trong mùa hè",2,1
411,"Lần sau mua, xin shop đừng gọi mẹ tôi",1,5
587,"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm rất đẹp và chắc chắn",2,1
588,Mặc lên dính sát vào người chứ không giống áo như trong hình,0,9
589,Rất đáng tiền,2,4
590,Giao hàng nhanh,2,3
591,"Áo đẹp dã man luôn, shop tư vấn nhiệt tình",2,5
582,Rộng phải tạ mới mặc vừa,0,9
583,Tiền nào của nấy,1,4
584,Chất lượng sản phẩm tốt,2,1
585,Thời gian giao hàng rất nhanh,2,3
586,Dáng xấu,0,9
597,hàng quá đẹp so với giá thành!,2,1
598,Hàng y hình.,2,1
599,"Lạp xưởng ngon, nhìn mỡ vậy mà khi chiên xong ăn không bị ngán, giá đẹp.",2,1
600,Giày cũng khá đẹp.,2,1
601,Hàng y ảnh nha.,2,1
592,"Giao hàng nhanh, quần đẹp đáng so với tiền bỏ ra, shop nhiệt tình yêu shop.",2,3
593,"Làm bánh cho khách hàng mà làm sai loại bánh, vào làm lại thì bánh cháy!",0,5
594,"Thời gian giao hàng nhanh, sản phẩm không được như ý...",0,3
595,Mình không bàn về chất lượng vải.,1,1
596,Shop giao thiếu ví này :,1,9
602,Thời gian giao hàng rất chậm!,0,3
603,So với giá thì vậy là ổn quá rồi.,2,4
604,"Chất lượng kém, vải cứng không mềm, đường may ẩu, dáng bị hẫng.",0,1
605,Vải mặc mát.,2,1
606,Mặc rất thoải mái.,2,1
607,Áo trắng chất lượng quá thấp còn bị bẩn nhiều nơi giặt không ra,0,1
608,Chất vải đẹp,2,1
609,Tiền nào của nấy tất mới mua nhưng bị rạn nhỏ,1,1
610,Good value for money,2,4
611,Ngày nay chả có flash sale gì cũng 33k một chai,0,8
612,"Cũng tạm được, vải cũng không đẹp lắm",1,1
613,Chúc shop đắt hàng,2,9
614,Né shop này ra nếu không muốn bực bội,0,9
615,Không giống ảnh lắm,0,1
616,"Quần chất mềm, khá rẻ và ổn",2,1
617,Đây là kết quả xử lý và phân loại theo yêu cầu của bạn:,1,9
618,Màu tím vỏ ngoài mo hết chu.,1,9
619,Mặc rất đẹp Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền.,1,9
620,Ao dep nhung form nho so voi bang kich thuoc nen mac ko vua.,1,9
621,"Áo thun chất vải mỏng mát, ko mỏng lắm đâu nha, ok lắm!!",1,9
622,Minh đã nhận được hàng,2,6
623,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
624,Shop phục vụ rất tốt,2,5
625,Thời gian giao hàng rất nhanh,2,3
626,Lạc đơn hàng phải đặt lần thứ hai,0,6
627,Mua về giặt cho hết mùi vải rồi lem tùm lum.,0,1
628,Sản phẩm phù hợp với giá tiền.,2,4
629,Chúc shop buôn bán thuận lợi và thành công!,2,9
630,Chị còn tặng cho dây buộc tóc nữa. Ngàn sao cho shop.,2,9
631,Giấy dai.,1,1
632,"Vải hơi mỏng, đúng như hình. Đóng gói sản phẩm chắc chắn. Phù hợp với giá tiền. Giao hàng nhanh",1,1
633,"Dáng áo đẹp, hợp với giá tiền",2,1
634,"Chất vải mỏng lét, thun co giãn",0,1
635,"Giống 95% ảnh, êm, đẹp, rất ưng",2,1
636,Áo đẹp,2,1
637,Chất lượng sản phẩm tốt,2,1
638,Giá cả chấp nhận được,2,4
639,Thời gian giao hàng nhanh,2,3
640,Áo đẹp y hình luôn ạ,2,1
641,"Áo đẹp lắm nha mọi người, cứ yên tâm mua đi ạ",2,1
642,Son lên màu đẹp,2,1
643,Giao nhanh,2,3
644,Chất liệu đẹp,2,1
645,Áo không giống hình lắm,0,1
646,Sẽ mua lại,2,9
647,Giao màu đen!!!??,0,3
648,"Áo ok, rộng xíu thì ok hơn.",1,1
649,Mũ chất.,2,1
650,Lần này mua cả thùng rất đáng tiền ạ để lâu cũng không lo lắng.,2,4
651,"Hàng nhìn vậy thôi, chứ lúc giao hàng thì không đúng với mô tả.",0,3
652,"Đẹp, giao nhanh, rẻ, 10 điểm",2,1
653,"Áo giống y hình, rất vừa",2,1
654,Dây cuốn cán và cái chốt ở cán mới bóc nilon ra đã bung hết,0,1
655,Chất lượng sản phẩm tuyệt vời,2,1
656,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
657,Mua bỉm của shop lần thứ hai và lần nào cũng ưng. Sẽ ủng hộ dài lâu,2,5
658,Chất lượng sản phẩm tạm được,1,1
659,Giá cả chấp nhận được,2,4
660,"Bột không được mịn lắm, uống bị sạm",0,1
661,Thơm,2,1
662,Mọi người yên tâm mua đồ ở shop nhé thời gian giao hàng cũng nhanh nữa,2,3
663,Không được full box. Chất lượng sản phẩm tốt. Thời gian giao hàng nhanh. Đóng gói sản phẩm còn móp méo,0,2
664,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
665,Rất đáng tiền,2,4
666,Hàng cũng tạm được. Giao hàng cũng nhanh. Nhưng cước phí thì hơi mắc,1,3
672,Đây là kết quả phân loại cho các câu bạn đã cung cấp:,1,9
673,Áo k giống hình tay ngắn shop bán hàng ib k rep :))) Chất lượng sản phẩm rất kém.,1,9
674,Chất lượng sản phẩm tuyệt vời ❤️.,1,9
675,Chất lượng sản phẩm giống mô tả.,1,9
676,Chất ổn so với giá.,1,9
667,Thời gian giao hàng rất chậm,0,3
668,Chúc shop luôn đắt hàng nhé,2,9
669,"Áo đặt nơi giao hàng ngã, thất vọng về shop quá, hy vọng shop lần sau rút kinh nghiệm cho các khách hàng khác, kiểm tra thông tin trước khi gửi hàng",0,3
670,Nhưng mình đã ghi là chọn hồng chứ không phải hồng đậm mà lại gửi hồng đậm cho mình,0,6
671,"Giao màu khác, không muốn phiền nên không muốn đổi",1,7
682,"Mình lấy 2 tất màu trắng và 2 tất màu đen, sao shop giao cho mình 4 tất màu đen vậy.",0,3
683,Cảm ơn shop!,2,5
684,Hơi to xíu nhưng em thích.,2,1
685,Công nhận là rất đẹp ạ. 260k em mua được 2 cái áo cho ông chồng em.,2,4
686,"Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn, không ngờ áo đẹp như vậy, vải thì ổn.",2,1
687,"Chỉ riêng đợt này rất bất mãn, đồ không giống hình lắm, mua màu đỏ lại giao màu đen",0,7
688,Chất lượng sản phẩm tuyệt vời,2,1
689,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
690,Shop phục vụ rất tốt,2,5
691,Rất đáng tiền,2,4
677,Vải áo rất mềm mại,2,1
678,Máy uốn rất nhanh duỗi nếp tóc :,1,9
679,Chất lượng sản phẩm tuyệt vời,2,1
680,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
681,Thời gian giao hàng rất nhanh,2,3
697,Gói hàng chắc chắn và giao nhanh.,2,2
698,"Giao sai size. Đặt cùng size mà giao cái lớn, cái nhỏ xíu.",0,6
699,Đẩy ngực.,1,9
700,Áo dưới 53kg.,1,9
701,"5 sao, có 10 sao mình cho luôn ý.",2,1
692,Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt 🙂,2,1
693,Sản phẩm quá tệ!,0,1
694,"Rất hợp ý hai vợ chồng mình, rất thích giày đi êm nhẹ chân lắm.",2,1
695,Chất lượng sản phẩm tuyệt vời,2,1
696,Shop phục vụ rất tốt,2,5
702,Giận !,0,9
703,"Chất lượng sản phẩm tuyệt vời, rất đáng tiền, rất đáng tiền.",2,1
704,Mỗi tội đóng gói không được đẹp cho lắm nhưng vẫn cho shop 5 sao.,2,2
705,Chưa xem hàng cơ mà giao hàng nhanh quá.,1,3
706,"Hàng mặc lên đẹp lắm shop, sẽ ủng hộ tiếp.",2,1
707,Để nguyên cái dây dài cả kilomet. Hàng thì nhìn đẹp nhưng không biết dùng được bền không. Nói chung bán hàng thì nên chăm sóc khách hàng chút,0,1
708,Chỉ có một đầu cáp sạc thôi :,1,9
709,Coi phim vẫn rất hời luôn á,2,9
710,Rất ưng váy,2,1
711,"Size áo ngắn quá, không dài như ảnh, còn chưa tới đầu gối nữa",0,1
712,Đây là đầu ra được xử lý theo định dạng mà bạn yêu cầu:,1,9
713,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt.,1,9
714,"Chuẩn ảnh, rất ok.",1,9
715,Bìa cực đẹp.,1,9
716,thấy da mặt khô hon.bớt dầu.da minh thuộc da nhạy cảm.nhung dùng rat ok.k bị mẩn ngứa.,1,9
717,Chất lượng sản phẩm tốt,2,1
718,Mình đặt 30 cái mà không mẫu nào giống nhau,0,6
719,"Hàng giao nhanh, tốt",2,3
720,"Áo y hình luôn nhé, rất đẹp",2,1
721,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
722,Chất vải rất đẹp,2,1
723,Thời gian giao hàng rất nhanh,2,3
724,Chất lượng sản phẩm tuyệt vời,2,1
725,Shop phục vụ khá tốt,2,5
726,Cần che tên mặt hàng đi nha,0,9
727,như mấy áo bình thường,1,9
728,Chất vải hơn mong đợi,2,1
729,"Áo đẹp, vải áo mịn và mát",2,1
730,Hình con cò thì hơi vàng,0,1
731,Chất lượng sản phẩm tuyệt vời,2,1
732,50kg mặc hơi kích vai,0,1
733,Ok. Hàng đẹp,2,1
734,"Đường chỉ may bị lỗi, vải mỏng không giống trong hình",0,1
735,"Mình mua màu trắng nhưng shop lại giao màu đen, nói tóm lại shop không uy tín",0,9
736,Shop làm mình thất vọng khi mua hàng trên Shopee quá,0,9
737,Thời gian giao hàng rất nhanh,2,3
738,Rất đáng tiền,2,4
739,Shop phục vụ rất tốt,2,5
740,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
741,Chất lượng sản phẩm tuyệt vời,2,1
742,Túi và ví đều rất đẹp,2,1
743,Chân váy và áo của cửa hàng đã hết,1,9
744,Chất lượng sản phẩm tuyệt vời,2,1
745,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
746,Cảm thấy vô cùng hài lòng,2,9
747,chất lượng sản phẩm tốt ❤️ shop nhiệt tình,2,1
748,"Nhận hàng ưng lắm luôn, váy đẹp",2,1
749,"Chất vải ổn, chủ shop rất nhiệt tình",2,5
750,Shop phục vụ rất kém!,0,5
751,Made in China mình không hài lòng,0,1
757,Có 1000 sao cũng tặng shop luôn,2,9
758,"Form rất to, lùng bùng như trùm cái mền",0,1
759,"Áo nhỏ hơn mình tưởng nhưng cũng ok với cái giá rồi, shop cũng rất nhiệt tình nữa",2,1
760,Giao hàng không đúng sản phẩm,0,3
761,Kể ra có size to hơn thì tốt,1,1
752,"Mua online mà được như thế này là hài lòng lắm, giá rẻ nữa",2,4
753,Rất đáng tiền,2,4
754,"Đẹp, giá tốt, chủ shop thân thiện",2,4
755,Chất lượng sản phẩm tuyệt vời,2,1
756,Shop phục vụ rất tốt,2,5
762,"Mọi người tránh xa shop này đi nhé. Nếu cho sao thì một sao thì mình cũng không muốn cho shop. Làm ăn quá tệ hại, lại đi bán áo rách cho mình. Vỉa thì nếu gắng gượng thì có thể chấp nhận được. Cảnh báo nhé mọi người.",0,1
763,"Chất đẹp form chuẩn, rất ưng.",2,1
764,"Đẹp y hình, thích lắm luôn. Đóng gói sản phẩm rất đẹp và chắc chắn. Rất đáng tiền.",2,2
765,Sản phẩm rất ok.,2,1
766,"Người bán vô trách nhiệm giao không đúng mẫu, không giải quyết. Chất lượng sản phẩm rất kém.",0,1
767,"Đường may xấu, chỉ tua rua",0,1
768,Dây quai cặp ngắn,0,1
769,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
770,"Được kèm theo postcard của Namjoon, hy vọng món sau được tặng kèm postcard của Yoongi",2,9
771,Hàng đẹp cực,2,1
772,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
773,Chất lượng sản phẩm tuyệt vời,2,1
774,Rất đáng tiền,2,4
775,Rất đáng tiền,2,4
776,Chất lượng sản phẩm đẹp,2,1
777,"Tư vấn rất nhiệt tình, chu đáo",2,5
778,Chất lượng sản phẩm tạm được,1,1
779,Shop phục vụ rất tốt,2,5
780,"Đã nhận được thẻ và nạp, ok ạ",2,6
781,Váy dài quá,0,9
787,"Trà mùi vị dễ chịu, không gây nôn như những loại khác mà tôi đã từng dùng. Uống được 5 ngày không cân nhưng thấy người nhẹ đi nên lên đánh giá cho shop",2,9
